model,perturbation,norm_ratio,abs_ratio,top20_recall,top20_sign,top20_corr
Evoformer,HIPK1,0.7041028141975403,0.6753354072570801,0.35,0.95,0.7581607253881911
Evoformer,HIST1H2BN,0.6967146396636963,0.5651978850364685,0.5,0.95,0.8390241891767147
Evoformer,HJURP,0.7023786306381226,0.6271260380744934,0.3,0.95,0.7117872119693309
Evoformer,HMBOX1,0.570293664932251,0.494931697845459,0.2,0.95,0.828919355762434
Evoformer,HMGA1,0.6636501550674438,0.5881262421607971,0.45,0.8,0.81628011405056
Evoformer,HMGB3,0.8899075388908386,0.778682291507721,0.8,1.0,0.9809205403600703
Evoformer,HMGCS1,0.9124246835708618,0.9017374515533447,0.5,0.95,0.8133484994856065
Evoformer,HNRNPA1,0.7317348122596741,0.6404374837875366,0.3,0.95,0.8698542031963429
Evoformer,HNRNPDL,0.8055077791213989,0.7443471550941467,0.45,0.95,0.892568589939685
Evoformer,HNRNPH1,0.6316578984260559,0.5863093733787537,0.35,0.95,0.8153888821630733
Evoformer,HNRNPK,0.9489064812660217,0.9024096131324768,0.65,1.0,0.8532457738118344
Evoformer,HNRNPL,0.7967645525932312,0.7276117205619812,0.65,1.0,0.9145809695601139
Evoformer,HPS5,0.756191074848175,0.6895776391029358,0.5,0.95,0.6883894909747726
Evoformer,HS6ST1,0.6068377494812012,0.5168017745018005,0.1,0.95,0.7679855708936177
Evoformer,HSCB,0.5584954619407654,0.4769814610481262,0.35,0.95,0.7794645800141372
Evoformer,HSD17B10,0.9414684772491455,0.9005075693130493,0.65,1.0,0.9740425908758212
Evoformer,HSD17B12,0.7181523442268372,0.6100683808326721,0.5,1.0,0.9205981924181178
Evoformer,HSP90B1,0.563467264175415,0.6425954699516296,0.35,1.0,0.8967585132322015
Evoformer,HSPA14,0.6991498470306396,0.5958165526390076,0.5,1.0,0.9175588941002728
Evoformer,HSPA8,0.7683762311935425,0.7566733360290527,0.55,0.95,0.8756213290741375
Evoformer,HSPA9,1.0159151554107666,1.0343230962753296,0.55,1.0,0.9629712008098299
Evoformer,HSPE1,1.006546139717102,0.9940416216850281,0.55,1.0,0.932082092939931
Evoformer,HUS1,0.5805370211601257,0.49524986743927,0.2,0.95,0.8634254415127101
Evoformer,HUWE1,0.8141252994537354,0.7411534190177917,0.5,1.0,0.8053602570049225
Evoformer,IARS,0.9117543697357178,0.8397339582443237,0.7,1.0,0.9565232893831811
Evoformer,IARS2,0.9949961304664612,0.9747605323791504,0.7,1.0,0.9766041991702118
Evoformer,ICE1,0.9703429341316223,0.945316731929779,0.6,1.0,0.9766508206995698
Evoformer,ILF2,0.8847419023513794,0.7832679152488708,0.65,1.0,0.8403544039347376
Evoformer,ILF3,0.7658677101135254,0.6835623979568481,0.45,0.95,0.7613735376449415
Evoformer,IMP4,0.9824857711791992,0.9664438366889954,0.8,1.0,0.9602102808034332
Evoformer,IMPA2,0.8858049511909485,0.8192078471183777,0.7,1.0,0.9669917501648757
Evoformer,IMPDH2,0.8697380423545837,0.7936229109764099,0.65,1.0,0.9502581117193569
Evoformer,INF2,0.62650465965271,0.5347025394439697,0.35,0.95,0.8802361587447584
Evoformer,INO80,0.6965967416763306,0.6239470839500427,0.4,1.0,0.8982814372335547
Evoformer,INO80B,0.6707876324653625,0.5833256244659424,0.45,0.9,0.865940521439511
Evoformer,INPPL1,0.8024002909660339,0.7129887938499451,0.6,0.95,0.8679865217454784
Evoformer,INTS1,0.67621910572052,0.623963475227356,0.15,0.95,0.8422847720803227
Evoformer,INTS10,0.717696487903595,0.6400820016860962,0.35,0.95,0.8160377710588245
Evoformer,INTS11,0.9821518659591675,0.929271399974823,0.85,1.0,0.9740746119200082
Evoformer,INTS12,0.6359314322471619,0.58043372631073,0.4,1.0,0.7455599699237621
Evoformer,INTS13,0.7244252562522888,0.6674579977989197,0.35,1.0,0.8875012694032913
Evoformer,INTS14,0.9056674242019653,0.87208491563797,0.5,1.0,0.8389507384698996
Evoformer,INTS2,0.9274328947067261,0.9512503147125244,0.45,1.0,0.9396806055073702
Evoformer,INTS3,0.9000365138053894,0.8834910988807678,0.6,1.0,0.9482278049980114
Evoformer,INTS4,0.9383019208908081,0.898493766784668,0.55,1.0,0.9323680271368004
Evoformer,INTS5,0.9256998300552368,0.9468744993209839,0.45,1.0,0.9469845423631236
Evoformer,INTS6,0.8204094767570496,0.7621492147445679,0.5,1.0,0.9444420796472381
Evoformer,INTS7,0.8642281889915466,0.8299633860588074,0.5,1.0,0.9441454405483074
Evoformer,INTS8,0.941587507724762,0.964490532875061,0.65,1.0,0.963448293940004
Evoformer,INTS9,0.9283372759819031,0.9138581156730652,0.6,1.0,0.8789173554719464
Evoformer,IPO11,0.7397879362106323,0.666203498840332,0.55,0.9,0.8602636459303411
Evoformer,IPO7,0.9326287508010864,0.8194248080253601,0.7,1.0,0.9762056759886985
Evoformer,IPO9,0.7718088030815125,0.6899306178092957,0.35,1.0,0.9018014517452874
Evoformer,ISCA2,0.7749247550964355,0.7118843793869019,0.55,1.0,0.6997405249400469
Evoformer,ISCU,0.6793529391288757,0.6174102425575256,0.3,0.9,0.832568644278154
Evoformer,ISG20L2,1.006824016571045,0.9811533689498901,0.75,1.0,0.9705124849409187
Evoformer,IST1,0.7204033732414246,0.6198058724403381,0.4,1.0,0.9090822269734125
Evoformer,ITGB1BP1,0.6369707584381104,0.5647878646850586,0.4,1.0,0.7291933369104036
Evoformer,IWS1,0.6938371658325195,0.6466646194458008,0.4,0.9,0.8714729230130206
Evoformer,JMJD6,0.5853407382965088,0.4994104504585266,0.3,0.95,0.8619417550904083
Evoformer,KAT7,0.6968984007835388,0.6213008165359497,0.45,0.95,0.8630017732260016
Evoformer,KCMF1,0.6893086433410645,0.5935370922088623,0.3,0.9,0.6733033088915816
Evoformer,KDM1A,0.7397072315216064,0.6883147954940796,0.3,1.0,0.914633841800658
Evoformer,KDM6A,0.6807588934898376,0.6360418200492859,0.1,0.95,0.8400958971030701
Evoformer,KEAP1,0.852182924747467,0.8557530641555786,0.5,0.95,0.8238325663433606
Evoformer,KIAA0586,0.8713238835334778,0.7972412705421448,0.7,1.0,0.9624260621258801
Evoformer,KIAA1143,0.5789783596992493,0.5047831535339355,0.35,0.95,0.8584661964675027
Evoformer,KIF11,0.6822482347488403,0.5873695611953735,0.6,1.0,0.8356508172413042
Evoformer,KIF18B,0.9908075928688049,0.9199059009552002,0.7,1.0,0.9585931011294392
Evoformer,KIN,1.0085331201553345,0.9909424781799316,0.8,1.0,0.9686583055075161
Evoformer,KRI1,0.9793537259101868,0.9643466472625732,0.85,1.0,0.9621683847137351
Evoformer,KRR1,0.8974792957305908,0.805780827999115,0.7,1.0,0.9439105714184375
Evoformer,KTI12,0.7461115717887878,0.6267609596252441,0.65,1.0,0.9539218702603516
Evoformer,LAMB1,0.8312318921089172,0.7655045390129089,0.55,1.0,0.9689633219986024
Evoformer,LAMTOR1,0.6559132933616638,0.6040154695510864,0.45,0.95,0.8216911583298577
Evoformer,LAMTOR4,0.6954787969589233,0.5829944014549255,0.55,1.0,0.8553875983070385
Evoformer,LARS,0.975506603717804,0.966463565826416,0.7,1.0,0.970051569311454
Evoformer,LARS2,0.8656599521636963,0.7589265704154968,0.5,1.0,0.8893616966131951
Evoformer,LAS1L,1.0283958911895752,0.9930955767631531,0.8,1.0,0.9627632662173978
Evoformer,LDB1,0.6408770680427551,0.5492393970489502,0.3,0.95,0.8397968834069409
Evoformer,LETM1,0.895625114440918,0.7836354970932007,0.7,1.0,0.9606046580236074
Evoformer,LIMS1,0.617610514163971,0.5366227626800537,0.25,0.95,0.8105648076023168
Evoformer,LIN52,0.6941179633140564,0.6760274171829224,0.45,1.0,0.9091256842038428
Evoformer,LONP1,0.908191978931427,0.8383170366287231,0.6,0.95,0.8922275327860577
Evoformer,LPIN1,0.5637134313583374,0.48167869448661804,0.35,0.9,0.8280370907574426
Evoformer,LRP5,0.5073294043540955,0.54609215259552,0.4,0.95,0.7114524908412722
Evoformer,LRR1,0.900459349155426,0.8172416090965271,0.65,1.0,0.9672885635432604
Evoformer,LSG1,1.0354994535446167,1.0123854875564575,0.75,1.0,0.9679993810889508
Evoformer,LSM10,0.8030415177345276,0.6492576003074646,0.45,1.0,0.9780404968144122
Evoformer,LSM12,0.8327122926712036,0.819366455078125,0.4,1.0,0.8557043674622713
Evoformer,LSM2,0.970299243927002,0.9394754767417908,0.6,1.0,0.9658060751546081
Evoformer,LSM3,0.8793891072273254,0.8248307704925537,0.4,1.0,0.8310243560120014
Evoformer,LSM4,0.9803283214569092,0.9464582800865173,0.85,1.0,0.9770299605315986
Evoformer,LSM5,0.9624195694923401,0.9538450837135315,0.7,1.0,0.9431504357274613
Evoformer,LSM6,0.9861627221107483,0.9766350984573364,0.6,1.0,0.9576469690320104
Evoformer,LSM7,0.9384214282035828,0.9245997071266174,0.6,1.0,0.958976645729673
Evoformer,LTBP3,0.6422045230865479,0.5726689100265503,0.4,1.0,0.7945354892846387
Evoformer,LTV1,0.9736701250076294,0.9675014019012451,0.7,1.0,0.9428712623441694
Evoformer,LYRM4,0.7187372446060181,0.5965958833694458,0.55,1.0,0.8815097726234863
Evoformer,MAD2L1,0.8282290697097778,0.7282909750938416,0.65,1.0,0.11748009149509216
Evoformer,MAD2L2,0.7312020063400269,0.6879807710647583,0.45,1.0,0.9141495624082925
Evoformer,MAK16,0.9770211577415466,0.9288422465324402,0.8,1.0,0.973663613190371
Evoformer,MALSU1,0.8013216853141785,0.6881837844848633,0.5,1.0,0.9528305469099
Evoformer,MANF,0.6101621389389038,0.5244826674461365,0.4,1.0,0.9258031519587102
Evoformer,MAP2K7,0.8452883958816528,0.7931492328643799,0.6,1.0,0.8797278665486307
Evoformer,MARS,0.9862374663352966,0.9546602964401245,0.7,1.0,0.9785689664108465
Evoformer,MASTL,0.6305875182151794,0.55379319190979,0.35,0.95,0.9050413455522166
Evoformer,MAT2A,0.6124377846717834,0.5430557131767273,0.4,0.95,0.8392024067670791
Evoformer,MAX,0.8307806253433228,0.731004536151886,0.5,0.95,0.9289201271742235
Evoformer,MBD3,0.7007342576980591,0.6418153047561646,0.5,1.0,0.9034038895889849
Evoformer,MBIP,0.6065198183059692,0.5254616141319275,0.4,1.0,0.9025840393344772
Evoformer,MBNL1,0.8652176260948181,0.8249982595443726,0.6,1.0,0.9018268189442535
Evoformer,MBTPS1,0.8375014662742615,0.815521240234375,0.65,1.0,0.7187889031500849
Evoformer,MBTPS2,0.8193938136100769,0.7577581405639648,0.7,1.0,0.5821225687754565
Evoformer,MCL1,0.7189069986343384,0.6465964913368225,0.45,0.95,0.8383153881432672
Evoformer,MCM2,0.9600220322608948,0.8963952660560608,0.8,1.0,0.9745871769439446
Evoformer,MCM3,0.9445621371269226,0.9260776042938232,0.65,1.0,0.9212049570936827
Evoformer,MCM3AP,0.6799339056015015,0.5879514813423157,0.6,1.0,0.8814446391926464
Evoformer,MCM5,0.8022732138633728,0.7304051518440247,0.55,0.95,0.8449267435376907
Evoformer,MCM6,0.9756332039833069,0.9720988273620605,0.75,1.0,0.9686772642330925
Evoformer,MCM7,0.7295302748680115,0.6341487169265747,0.4,1.0,0.9622908955132371
Evoformer,MCMBP,0.8654080629348755,0.8347135186195374,0.6,1.0,0.8732366150920737
Evoformer,MDN1,1.0193626880645752,0.9935753345489502,0.7,1.0,0.9665090127535416
Evoformer,MED11,0.983009397983551,0.963005781173706,0.65,1.0,0.6668805075502829
Evoformer,MED14,0.9660184979438782,0.9560166597366333,0.65,1.0,0.9657065928733225
Evoformer,MED16,0.6276679039001465,0.5654293298721313,0.25,1.0,0.8737087359522963
Evoformer,MED17,0.9226227402687073,0.8906075358390808,0.65,1.0,0.9640913586329256
Evoformer,MED19,0.9695242047309875,0.9612601399421692,0.6,1.0,0.9199695601197909
Evoformer,MED20,0.9459253549575806,0.9211806654930115,0.7,1.0,0.9784649232616758
Evoformer,MED21,0.9578038454055786,0.9257742166519165,0.7,1.0,0.9685947661303675
Evoformer,MED26,0.8087277412414551,0.7463944554328918,0.45,1.0,0.9490462915310807
Evoformer,MED29,0.9333304166793823,0.8908370733261108,0.55,1.0,0.9719801484020857
Evoformer,MED30,0.96336430311203,0.9535931348800659,0.75,1.0,0.9380819999373051
Evoformer,MED4,0.9935412406921387,0.9972668290138245,0.6,1.0,0.8875437229773034
Evoformer,MED6,0.9029020667076111,0.8499938249588013,0.6,1.0,0.9056318911042992
Evoformer,MED7,0.9787150621414185,0.9729556441307068,0.65,1.0,0.9304831380842533
Evoformer,MED8,0.9339905381202698,0.9063794016838074,0.7,1.0,0.9266583947147338
Evoformer,MED9,0.9615889191627502,0.9448797702789307,0.75,1.0,0.917995818416218
Evoformer,MEN1,0.7062281370162964,0.6298911571502686,0.25,1.0,0.8332314606671575
Evoformer,METAP1,0.7670895457267761,0.6806821227073669,0.45,1.0,0.9566516255170051
Evoformer,METAP2,0.6927042603492737,0.6093803644180298,0.3,0.95,0.8766395724203815
Evoformer,METTL1,0.6245419979095459,0.5529879927635193,0.35,0.95,0.8756091969829106
Evoformer,METTL14,0.7232638597488403,0.6365037560462952,0.45,0.95,0.8893078137455318
Evoformer,METTL17,0.702026903629303,0.6327548623085022,0.4,1.0,0.8756075745700614
Evoformer,METTL3,0.7935190796852112,0.7328170537948608,0.55,1.0,0.9262909621332619
Evoformer,MEX3A,0.8614510893821716,0.8026883006095886,0.65,1.0,0.9769681583814593
Evoformer,MICOS10,0.7353106141090393,0.6561599373817444,0.55,1.0,0.9290182524403051
Evoformer,MIOS,0.6998717784881592,0.6089380383491516,0.35,0.9,0.7983821381888888
Evoformer,MIPEP,0.6554037928581238,0.5795876979827881,0.45,1.0,0.819987581860575
Evoformer,MIS18BP1,0.9396599531173706,0.8400479555130005,0.75,1.0,0.9617605774430381
Evoformer,MLLT6,0.8978919386863708,0.8433873057365417,0.55,0.95,0.8273577500451427
Evoformer,MMS19,0.7762497663497925,0.6909899711608887,0.55,1.0,0.9301097981091956
Evoformer,MMS22L,0.8180099725723267,0.7299544215202332,0.55,1.0,0.9044428111503259
Evoformer,MNAT1,0.7674786448478699,0.7072761058807373,0.5,0.95,0.8811318638322944
Evoformer,MOB4,0.7956390380859375,0.6801222562789917,0.75,1.0,0.9390967500442587
Evoformer,MON1A,0.7811593413352966,0.6695601344108582,0.6,1.0,0.9077031231984409
Evoformer,MPG,0.7106784582138062,0.6360896229743958,0.35,1.0,0.8199141544465589
Evoformer,MPHOSPH10,0.9912455677986145,0.9778904318809509,0.75,1.0,0.9644922324960379
Evoformer,MPHOSPH6,0.9183815717697144,0.8182613253593445,0.7,1.0,0.9596159597284566
Evoformer,MRGBP,0.805853545665741,0.8195328712463379,0.4,0.95,0.7128322937681013
Evoformer,MRM1,0.9032585620880127,0.8982089161872864,0.7,1.0,0.9804111055277793
Evoformer,MRPL1,0.7175328731536865,0.6033161282539368,0.4,1.0,0.9392956737103811
Evoformer,MRPL10,0.9452959299087524,0.8604978919029236,0.5,1.0,0.9871331907516965
Evoformer,MRPL14,0.6762089729309082,0.5635413527488708,0.5,0.95,0.909488956970738
Evoformer,MRPL16,0.9377216696739197,0.8747884035110474,0.65,1.0,0.9824843576403264
Evoformer,MRPL18,0.9404400587081909,0.8804599642753601,0.6,1.0,0.9546705998668599
Evoformer,MRPL20,0.7516992092132568,0.6475933790206909,0.45,1.0,0.9385992193895196
Evoformer,MRPL24,0.9761629700660706,0.9028298854827881,0.65,1.0,0.9834035611262179
Evoformer,MRPL27,0.9838675856590271,0.9202286005020142,0.65,1.0,0.9716793040629863
Evoformer,MRPL3,0.900844156742096,0.7809889316558838,0.65,1.0,0.970107216673897
Evoformer,MRPL32,0.884761393070221,0.7900766730308533,0.6,1.0,0.9691502912379106
Evoformer,MRPL34,1.0374016761779785,1.0015053749084473,0.7,1.0,0.9898812987696249
Evoformer,MRPL35,1.0313260555267334,1.0237735509872437,0.6,1.0,0.9808365951924232
Evoformer,MRPL36,1.0283435583114624,1.0179545879364014,0.65,1.0,0.9867132431034261
Evoformer,MRPL37,0.8090664744377136,0.6897805333137512,0.55,1.0,0.9562933392055112
Evoformer,MRPL38,0.8537574410438538,0.7543096542358398,0.7,1.0,0.9608636907390247
Evoformer,MRPL39,0.8856545090675354,0.8018603324890137,0.6,0.95,0.9531839495165915
Evoformer,MRPL4,0.8780698180198669,0.7793766856193542,0.65,1.0,0.9680030586623464
Evoformer,MRPL41,0.9883940815925598,0.9234485626220703,0.65,1.0,0.9787782654249351
Evoformer,MRPL49,0.9549775123596191,0.8868376016616821,0.6,1.0,0.9385021940278898
Evoformer,MRPL50,0.7275555729866028,0.6339566707611084,0.5,1.0,0.9685146111263901
Evoformer,MRPL51,0.901131272315979,0.8332701921463013,0.65,1.0,0.9195597793427494
Evoformer,MRPL54,0.9107017517089844,0.8235078454017639,0.65,1.0,0.9810226364585374
Evoformer,MRPL9,0.8474106192588806,0.7396534085273743,0.6,1.0,0.9707469757771517
Evoformer,MRPS10,0.893498957157135,0.7915418148040771,0.65,1.0,0.9542040395796503
Evoformer,MRPS16,0.7438039183616638,0.6414745450019836,0.4,1.0,0.9097186425155287
Evoformer,MRPS17,0.8161934018135071,0.7287347316741943,0.35,1.0,0.9513342480173944
Evoformer,MRPS21,0.8849762082099915,0.8159692287445068,0.55,1.0,0.946681367156661
Evoformer,MRPS23,0.8745842576026917,0.7812516689300537,0.65,1.0,0.8076530733765422
Evoformer,MRPS25,0.8256894946098328,0.7394874095916748,0.55,1.0,0.7873079058269054
Evoformer,MRPS26,0.9123290777206421,0.8051965236663818,0.7,1.0,0.7061879523728986
Evoformer,MRPS30,0.9661971926689148,0.8735120296478271,0.6,1.0,0.9575202940009606
Evoformer,MRPS33,0.799396812915802,0.6840309500694275,0.65,1.0,0.9361120325082632
Evoformer,MRPS34,0.8759258389472961,0.7934891581535339,0.3,1.0,0.9352111174975087
Evoformer,MRPS35,0.9393532872200012,0.8329282402992249,0.8,1.0,0.9211955516368213
Evoformer,MRPS5,0.9480704069137573,0.8583694696426392,0.65,1.0,0.5733266291869973
Evoformer,MRPS6,0.7486209273338318,0.6817477941513062,0.3,1.0,0.9206263567918285
Evoformer,MRPS7,0.6455718874931335,0.5337271094322205,0.4,0.9,0.8773363387334217
Evoformer,MRPS9,0.8190390467643738,0.7066503167152405,0.55,1.0,0.9524746872636853
Evoformer,MSL1,0.7075335383415222,0.6871196627616882,0.3,0.95,0.8238477337785681
Evoformer,MSRB1,0.603334367275238,0.5519818067550659,0.35,1.0,0.833519790064783
Evoformer,MST1,0.5511512756347656,0.47015926241874695,0.35,0.9,0.7369300601548653
Evoformer,MTG2,0.6813004612922668,0.5919052362442017,0.3,0.95,0.7989754024980907
Evoformer,MTHFD1,0.6609391570091248,0.5777536630630493,0.3,1.0,0.8640334695380036
Evoformer,MTOR,0.7521461844444275,0.6738907098770142,0.45,1.0,0.8273716773212345
Evoformer,MVD,0.7976208329200745,0.676706075668335,0.6,1.0,0.9049551144806596
Evoformer,MVK,0.5371255278587341,0.4656909704208374,0.25,0.85,0.6211556690769513
Evoformer,MYBBP1A,1.0045461654663086,0.9791569709777832,0.8,1.0,0.9741430983168845
Evoformer,MYBL2,0.9139066934585571,0.8721697330474854,0.8,0.95,0.9013412699637477
Evoformer,MYC,0.9383119344711304,0.9209270477294922,0.4,1.0,0.9638107154619613
Evoformer,MYCBP,0.5701033473014832,0.4861353635787964,0.25,0.95,0.7993012206888728
Evoformer,MYSM1,0.6169949769973755,0.5382442474365234,0.25,0.95,0.7666797362931359
Evoformer,MZT1,0.6466201543807983,0.5363344550132751,0.35,1.0,0.8966208870927549
Evoformer,NAA10,0.8995167016983032,0.8585598468780518,0.6,1.0,0.9746672686438841
Evoformer,NAA15,0.7000367045402527,0.6459290385246277,0.3,0.95,0.8799447419027057
Evoformer,NAA20,0.647797703742981,0.5765534043312073,0.25,0.95,0.7987640960297894
Evoformer,NAA25,0.8194191455841064,0.7113623023033142,0.55,0.9,0.8833426146614719
Evoformer,NAA30,0.6951281428337097,0.6008138060569763,0.4,0.95,0.8959385111673162
Evoformer,NAA35,0.5760564208030701,0.48814669251441956,0.4,0.9,0.6381824327173963
Evoformer,NAA50,0.812745988368988,0.7225298881530762,0.65,1.0,0.9335315956718632
Evoformer,NACA,1.002462387084961,0.9751776456832886,0.75,1.0,0.9860515888403675
Evoformer,NAF1,0.8595996499061584,0.7586475014686584,0.75,1.0,0.9463123169752728
Evoformer,NAGLU,0.563957154750824,0.4905952513217926,0.2,0.95,0.7417922264294032
Evoformer,NAPG,0.6550238728523254,0.5718642473220825,0.5,0.95,0.8551067088110202
Evoformer,NARS,0.9876036047935486,0.9850567579269409,0.65,1.0,0.9604741068829736
Evoformer,NARS2,0.6016480922698975,0.5029449462890625,0.3,0.9,0.8367740023016083
Evoformer,NBAS,0.8859078884124756,0.8165093064308167,0.55,1.0,0.9067641125769548
Evoformer,NCAPD2,0.6442215442657471,0.577672004699707,0.25,1.0,0.8483086673261916
Evoformer,NCAPG2,0.8980188965797424,0.8245074152946472,0.6,1.0,0.9742426031430967
Evoformer,NCAPH2,0.9488447904586792,0.8776069283485413,0.8,1.0,0.9741498823454926
Evoformer,NCKAP1,0.6434171199798584,0.5815830230712891,0.35,1.0,0.8671629153420889
Evoformer,NDC1,0.6358689069747925,0.5833653807640076,0.35,0.95,0.7377608688197111
Evoformer,NDUFA11,0.8076440691947937,0.6996870636940002,0.65,1.0,0.8645732332053782
Evoformer,NDUFA2,0.9069795608520508,0.8953810930252075,0.55,0.95,0.8964862639562452
Evoformer,NDUFA3,0.9327771067619324,0.840496301651001,0.6,1.0,0.8116711864415033
Evoformer,NDUFA6,0.9291509389877319,0.8475857973098755,0.65,1.0,0.9513157900981922
Evoformer,NDUFAB1,1.006058931350708,0.9797402024269104,0.7,1.0,0.9618145873475049
Evoformer,NDUFAF3,0.6634353399276733,0.5699695944786072,0.45,1.0,0.7064159003041015
Evoformer,NDUFAF5,0.7174292802810669,0.6313998103141785,0.6,1.0,0.9594820410549121
Evoformer,NDUFAF7,0.9523160457611084,0.8408300280570984,0.8,1.0,0.9259684114781495
Evoformer,NDUFB3,0.773852527141571,0.6600819230079651,0.5,1.0,0.9027717964580217
Evoformer,NDUFB4,0.9476987719535828,0.8735275268554688,0.65,1.0,0.9508626533360623
Evoformer,NDUFB8,0.91263747215271,0.8161773085594177,0.7,1.0,0.9421883657835839
Evoformer,NDUFS3,0.8413951992988586,0.7218363285064697,0.45,1.0,0.8806528427165008
Evoformer,NELFA,0.8230684399604797,0.8151289820671082,0.55,0.95,0.8791570772248082
Evoformer,NELFB,0.7498149871826172,0.7248919606208801,0.4,1.0,0.8869263064001432
Evoformer,NELFCD,0.7350951433181763,0.6924373507499695,0.4,0.95,0.8916147234556545
Evoformer,NELFE,0.7546572089195251,0.7601953744888306,0.45,0.95,0.8799984062684804
Evoformer,NEMF,0.5726770758628845,0.500746488571167,0.2,1.0,0.848441198693694
Evoformer,NFATC2IP,0.5634031891822815,0.5039657950401306,0.35,1.0,0.7700175890095781
Evoformer,NFKBIE,0.728626012802124,0.6590362787246704,0.3,0.95,0.8309976707366294
Evoformer,NFRKB,0.8148332238197327,0.7469187378883362,0.35,1.0,0.8889086515047647
Evoformer,NFS1,0.9028128385543823,0.8402661681175232,0.65,1.0,0.9560633582503978
Evoformer,NFYB,0.6366072297096252,0.5831735134124756,0.3,1.0,0.8347195342612896
Evoformer,NFYC,0.7075857520103455,0.7639750242233276,0.25,0.95,0.8773245205142404
Evoformer,NHLRC2,0.5879188776016235,0.5153965353965759,0.25,0.95,0.8349327839270548
Evoformer,NHP2,0.8809570670127869,0.7681763172149658,0.8,1.0,0.9623412291837506
Evoformer,NIFK,0.9722498655319214,0.9759175181388855,0.75,0.95,0.9052318583541639
Evoformer,NIP7,0.9213718771934509,0.817141056060791,0.8,1.0,0.9553580551340154
Evoformer,NISCH,0.6484196782112122,0.5597660541534424,0.3,1.0,0.8027069021322856
Evoformer,NKAP,0.950777530670166,0.9520870447158813,0.6,1.0,0.9485573562217835
Evoformer,NKAPD1,0.6708663702011108,0.5995135307312012,0.35,1.0,0.8250652974174109
Evoformer,NLE1,1.0037418603897095,0.9928950667381287,0.7,1.0,0.9492652016124232
Evoformer,NMD3,1.018430233001709,0.990855872631073,0.7,1.0,0.9727454311358975
Evoformer,NOB1,0.9220884442329407,0.8422065377235413,0.55,1.0,0.9636072818801158
Evoformer,NOC3L,1.012075662612915,0.9843690991401672,0.7,1.0,0.970351570437696
Evoformer,NOC4L,0.96702641248703,0.9127287268638611,0.8,1.0,0.9576832074703427
Evoformer,NOL10,0.9543236494064331,0.9331609010696411,0.7,1.0,0.9631194750392617
Evoformer,NOL11,0.9882795214653015,0.9734393358230591,0.7,1.0,0.955114582433999
Evoformer,NOL12,0.9946030974388123,0.9677114486694336,0.75,1.0,0.9641882453164468
Evoformer,NOL6,0.9810267686843872,0.9473728537559509,0.7,1.0,0.9576882243673617
Evoformer,NOL7,0.6872615218162537,0.5871099829673767,0.35,1.0,0.9058661652821719
Evoformer,NOL8,1.0056023597717285,1.0020170211791992,0.75,1.0,0.9723966506191439
Evoformer,NOLC1,0.9185813665390015,0.8648549318313599,0.75,1.0,0.9376523886053263
Evoformer,NOM1,0.9571248292922974,0.949446439743042,0.75,1.0,0.9766942529699204
Evoformer,NOMO1,0.6135889291763306,0.5501480102539062,0.35,0.95,0.8308945477841574
Evoformer,NOP14,0.9855899214744568,0.9905650615692139,0.7,1.0,0.9637916553961621
Evoformer,NOP16,0.9896709322929382,0.9315782189369202,0.75,1.0,0.9617835802510847
Evoformer,NOP58,0.9684178233146667,0.9562253355979919,0.8,1.0,0.9542499212520329
Evoformer,NOP9,0.6536605358123779,0.5707363486289978,0.5,0.95,0.9105635304737197
Evoformer,NOS1AP,0.610748827457428,0.5242058038711548,0.3,0.95,0.8077122853100606
Evoformer,NPLOC4,0.9797539710998535,0.9790072441101074,0.6,1.0,0.9583175568174739
Evoformer,NPM1,0.7290357947349548,0.7833681106567383,0.65,1.0,0.5208769492242846
Evoformer,NRBP1,0.7395464777946472,0.6554315686225891,0.45,1.0,0.8082825125585203
Evoformer,NRDE2,0.8276909589767456,0.7813687920570374,0.55,1.0,0.816534527836154
Evoformer,NSA2,0.9993487000465393,0.9697583913803101,0.85,1.0,0.9711736957904559
Evoformer,NSMCE2,0.7442733645439148,0.6433191895484924,0.5,0.95,0.8019317531239547
Evoformer,NSUN4,0.611603319644928,0.5061769485473633,0.5,1.0,0.869174004409293
Evoformer,NUB1,0.6638014912605286,0.6248217821121216,0.3,0.9,0.8124392294181303
Evoformer,NUBP2,0.5907086133956909,0.5224183201789856,0.2,0.9,0.7753572089473374
Evoformer,NUDC,0.9369602203369141,0.8483134508132935,0.65,1.0,0.9333943739956697
Evoformer,NUDCD3,0.823687732219696,0.7876295447349548,0.55,1.0,0.8986981138114711
Evoformer,NUDT15,0.6327506899833679,0.5768925547599792,0.35,1.0,0.8282137821147441
Evoformer,NUFIP1,0.6924427151679993,0.5875787138938904,0.5,1.0,0.9644319645980655
Evoformer,NUP107,0.9453951716423035,0.950859010219574,0.5,1.0,0.9646532982125673
Evoformer,NUP133,0.8221784234046936,0.7751584649085999,0.6,1.0,0.9091697017710665
Evoformer,NUP153,0.8561418056488037,0.84823077917099,0.45,1.0,0.9233932573260326
Evoformer,NUP160,0.9262129068374634,0.9046905040740967,0.65,1.0,0.957296798192975
Evoformer,NUP214,0.7894181609153748,0.7231690287590027,0.55,1.0,0.8839809026387252
Evoformer,NUP35,0.6088632345199585,0.5223429203033447,0.25,1.0,0.9089925242361716
Evoformer,NUP43,0.610675573348999,0.5289297103881836,0.3,0.95,0.8578453236389212
