model,perturbation,real_delta_norm,pred_delta_norm,norm_ratio,abs_ratio,top20_sign,top20_recall
VAE,CCT7,6.2414145,5.3529596,0.85765165,0.82251096,1.0,0.75
VAE,CCT8,4.264387,3.3468597,0.7848396,0.72140837,1.0,0.55
VAE,CD2BP2,2.78854,1.357771,0.48691112,0.42293018,1.0,0.25
VAE,CD3EAP,6.2967153,5.5665364,0.88403815,0.83278686,1.0,0.85
VAE,CDC123,3.120582,2.2493103,0.7207983,0.6067003,1.0,0.65
VAE,CDC16,4.583242,3.2261431,0.7038998,0.6444197,1.0,0.55
VAE,CDC20,2.8000681,1.7657175,0.63059807,0.5217542,0.95,0.55
VAE,CDC42,2.3326755,1.5900961,0.68166196,0.59291476,0.95,0.6
VAE,CDC45,3.9499762,2.8340273,0.7174796,0.602107,1.0,0.7
VAE,CDC6,6.721894,5.9203167,0.8807513,0.840077,1.0,0.85
VAE,CDIPT,2.3009694,1.1424978,0.4965289,0.4389852,0.95,0.25
VAE,CDK1,4.699167,4.150479,0.8832372,0.8565397,1.0,0.8
VAE,CDK2,2.0336025,1.0615128,0.5219864,0.4165155,0.95,0.45
VAE,CDT1,5.114457,4.38608,0.8575846,0.7945278,1.0,0.8
VAE,CEBPZ,6.3724356,5.660975,0.8883534,0.84586805,1.0,0.8
VAE,CENPC,3.7701395,2.490951,0.66070527,0.531345,1.0,0.4
VAE,CENPJ,5.9129405,5.1428013,0.8697536,0.81753063,1.0,0.65
VAE,CENPK,2.3339083,1.6438342,0.7043268,0.57192695,1.0,0.75
VAE,CENPN,3.6221602,2.3302588,0.64333403,0.52858037,1.0,0.45
VAE,CENPT,2.5535648,1.7076199,0.66872,0.5666695,1.0,0.5
VAE,CENPW,3.597341,2.6574464,0.7387252,0.6469966,1.0,0.75
VAE,CEP68,2.7550902,1.4316709,0.51964575,0.42013282,0.95,0.3
VAE,CEP85,2.2706347,1.0701314,0.47129178,0.41026497,0.8,0.25
VAE,CFL1,3.8732996,2.0021157,0.51690185,0.489778,1.0,0.55
VAE,CHAF1B,5.3885446,4.4336996,0.82280093,0.74697554,1.0,0.6
VAE,CHCHD1,2.6615543,1.3743953,0.5163882,0.43212157,0.95,0.35
VAE,CHCHD2,2.5570157,1.1815751,0.46209145,0.37742478,0.95,0.35
VAE,CHCHD4,5.5971537,4.795652,0.8568019,0.7929216,1.0,0.7
VAE,CHD4,4.213932,2.1350012,0.50665295,0.42565703,0.9,0.25
VAE,CHEK1,4.166517,3.2513578,0.78035396,0.7047186,1.0,0.7
VAE,CHERP,3.246897,2.2156308,0.6823841,0.5879328,1.0,0.45
VAE,CHMP4B,3.4683414,1.9586401,0.56471956,0.47054633,1.0,0.3
VAE,CHMP6,7.195433,5.9402914,0.82556415,0.80537933,1.0,0.6
VAE,CHMP7,3.1352239,1.4407024,0.45952138,0.3964272,0.85,0.25
VAE,CHORDC1,2.616024,1.1959141,0.45714954,0.3771756,0.95,0.4
VAE,CHTOP,2.6230154,1.0855895,0.4138708,0.32202396,0.85,0.25
VAE,CIAO1,2.2642858,1.0671939,0.4713159,0.4137279,1.0,0.5
VAE,CIAPIN1,4.352913,3.681092,0.84566176,0.81996006,1.0,0.7
VAE,CLASRP,1.9133962,1.140886,0.5962623,0.54480964,0.85,0.35
VAE,CLPB,2.673408,1.198856,0.44843733,0.35811248,0.85,0.35
VAE,CMPK1,2.425904,1.0126634,0.41743752,0.34266847,0.95,0.1
VAE,CMTR1,3.0378313,1.9060471,0.62743676,0.52215654,1.0,0.4
VAE,CMTR2,3.5574527,1.9058217,0.5357265,0.46677178,1.0,0.35
VAE,CNN2,1.9472327,0.7720612,0.3964915,0.34107453,0.85,0.15
VAE,CNOT1,5.8997264,4.449852,0.7542472,0.76205546,1.0,0.5
VAE,CNOT10,3.0961134,1.7744423,0.5731193,0.529597,1.0,0.4
VAE,CNOT9,2.5006719,0.9870736,0.39472336,0.32619518,0.95,0.2
VAE,COA5,3.166739,2.1633677,0.68315315,0.58298796,1.0,0.45
VAE,COASY,2.6367445,1.1469072,0.43497095,0.3572633,0.9,0.25
VAE,COG1,2.4290633,1.3500085,0.55577326,0.45257843,0.95,0.35
VAE,COG2,3.2646344,2.2099621,0.67694014,0.6367206,1.0,0.4
VAE,COG4,2.6758063,1.3049853,0.48769796,0.38258773,0.95,0.35
VAE,COG6,2.15994,1.237118,0.57275575,0.47078297,1.0,0.45
VAE,COMTD1,3.2039373,1.8786764,0.5863649,0.5230613,0.95,0.45
VAE,COPS2,5.0939717,4.037172,0.7925391,0.77011,1.0,0.7
VAE,COPS3,5.2493796,4.065176,0.7744107,0.72541165,1.0,0.65
VAE,COPS4,5.2514906,4.214568,0.80254704,0.795437,1.0,0.6
VAE,COPS5,4.2860994,3.0262551,0.70606273,0.6188186,1.0,0.6
VAE,COPS8,2.1487765,1.0103501,0.47019786,0.37551126,0.95,0.4
VAE,COQ2,1.8907671,0.7798848,0.41247007,0.34269014,0.95,0.05
VAE,COQ4,2.6271544,1.5299032,0.5823423,0.487814,1.0,0.4
VAE,COQ5,2.9677095,1.2947103,0.43626583,0.34812036,0.8,0.05
VAE,COTL1,2.6951447,1.7857038,0.66256326,0.60949874,1.0,0.35
VAE,COX10,2.3508415,1.2866782,0.5473266,0.4379177,0.95,0.35
VAE,COX11,1.9329418,0.88211215,0.45635733,0.40450132,0.8,0.25
VAE,COX5A,6.7005415,5.5634823,0.8303034,0.7286848,1.0,0.7
VAE,COX7C,5.274693,4.140339,0.78494406,0.6945573,1.0,0.65
VAE,CPSF1,3.3229556,2.0055082,0.6035314,0.5661576,1.0,0.3
VAE,CPSF3,3.9837217,2.9871302,0.74983406,0.71736026,1.0,0.45
VAE,CPSF4,4.684721,3.3477588,0.7146122,0.63704,0.95,0.5
VAE,CPSF6,5.3357635,3.6641853,0.68672186,0.6635999,1.0,0.5
VAE,CS,2.0582144,1.1393988,0.55358607,0.5071785,1.0,0.25
VAE,CSDE1,3.4503205,2.247268,0.65132153,0.54867965,1.0,0.55
VAE,CSE1L,6.8745594,5.5552993,0.80809534,0.7899088,1.0,0.55
VAE,CSNK2B,3.870081,2.3469753,0.6064409,0.57866216,0.85,0.35
VAE,CSTF1,2.8818305,1.7132386,0.59449667,0.5873939,0.8,0.35
VAE,CSTF3,5.5718637,3.8828847,0.6968736,0.657666,0.95,0.3
VAE,CTCF,4.064073,2.766187,0.680644,0.6072,1.0,0.6
VAE,CTDP1,2.0554802,1.0585841,0.5150057,0.43281895,0.9,0.35
VAE,CTNNBL1,3.8150408,2.6109464,0.6843823,0.60771793,1.0,0.4
VAE,CTU2,3.0886848,2.1042469,0.681276,0.56563926,1.0,0.4
VAE,CUL1,3.815453,2.5448356,0.6669812,0.59488493,0.95,0.45
VAE,CUL2,4.5991464,3.6952608,0.8034667,0.732005,1.0,0.75
VAE,CUL7,7.4962406,6.2913523,0.8392677,0.7883321,0.95,0.6
VAE,CWC15,5.3601527,4.388692,0.8187625,0.80447054,1.0,0.55
VAE,CWC22,9.35398,8.125462,0.86866355,0.87339735,1.0,0.65
VAE,CYC1,3.208836,1.9343618,0.6028235,0.5329941,0.95,0.45
VAE,CYFIP1,2.8391442,1.5152754,0.53370845,0.42984676,1.0,0.4
VAE,CYREN,4.3687315,3.1614854,0.7236621,0.5904118,0.95,0.75
VAE,DAP3,2.8658063,1.8076124,0.6307518,0.5181066,1.0,0.3
VAE,DARS,6.848814,5.713439,0.8342231,0.7947423,1.0,0.7
VAE,DAXX,3.9615865,2.6112897,0.6591525,0.5555469,1.0,0.55
VAE,DBR1,4.531109,3.087501,0.6814008,0.65986806,1.0,0.5
VAE,DCAF6,2.4803865,0.93992376,0.37894246,0.3025666,0.8,0.35
VAE,DCTN1,2.7174008,1.8276597,0.6725764,0.6130228,1.0,0.4
VAE,DCTN2,3.1222944,2.3907328,0.7656974,0.6440202,1.0,0.75
VAE,DCTN3,3.0137763,2.266367,0.75200236,0.6712991,1.0,0.6
VAE,DCTN4,3.305847,2.4188213,0.7316798,0.6228079,1.0,0.7
VAE,DCTN6,3.7964935,2.6946626,0.7097767,0.59206676,1.0,0.55
VAE,DCUN1D5,5.448104,4.5827537,0.8411649,0.78076416,1.0,0.75
VAE,DDOST,4.14311,2.9223812,0.70535934,0.61557066,0.95,0.55
VAE,DDX1,2.4329145,1.1530898,0.47395408,0.3845438,0.9,0.4
VAE,DDX10,7.0661535,6.265211,0.88665086,0.87305033,1.0,0.7
VAE,DDX17,2.5215647,1.2262311,0.4862977,0.44894227,0.85,0.3
VAE,DDX18,8.57192,7.308395,0.8525972,0.83969873,1.0,0.7
VAE,DDX19A,1.2120281,0.5023955,0.41450813,0.34180263,0.9,0.2
VAE,DDX20,4.305192,3.085174,0.71661705,0.683059,1.0,0.25
VAE,DDX21,7.3985267,6.5253277,0.88197666,0.85415745,1.0,0.8
VAE,DDX23,5.113131,4.3659053,0.8538614,0.8272551,1.0,0.75
VAE,DDX27,5.8193603,5.195937,0.89287084,0.83103496,1.0,0.8
VAE,DDX3X,3.0759265,1.4091134,0.4581102,0.37539154,0.9,0.25
VAE,DDX41,9.336174,8.235757,0.882134,0.88145304,1.0,0.55
VAE,DDX5,3.34866,2.1952956,0.6555743,0.610115,1.0,0.5
VAE,DDX51,6.226855,5.5819054,0.89642453,0.85865426,1.0,0.75
VAE,DDX52,5.7141747,5.046916,0.88322747,0.8513192,1.0,0.75
VAE,DDX55,4.8562913,4.314172,0.8883676,0.82333094,1.0,0.85
VAE,DDX56,6.1588254,5.1484747,0.83595073,0.78022444,1.0,0.75
VAE,DDX6,3.8481112,2.4387114,0.63374245,0.5726929,0.95,0.3
VAE,DENR,3.1842046,2.160583,0.67853147,0.5684939,1.0,0.65
VAE,DERL2,6.0515347,5.2770724,0.87202215,0.82313246,1.0,0.7
VAE,DESI1,3.0056095,1.7063402,0.5677185,0.51358813,0.9,0.35
VAE,DHODH,2.363267,1.0341737,0.43760344,0.33923814,0.9,0.4
VAE,DHPS,3.0285144,1.61655,0.5337766,0.4446376,1.0,0.35
